,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
9734,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2012,16030.810
9735,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2013,17252.844
9736,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2014,20189.753
9737,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2015,19310.192
9738,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2016,33606.210
9739,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2017,33981.745
9740,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2018,35600.415
9741,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2019,36892.632
9742,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2020,41978.340
9743,Output,72001 Scientific research and development (market)- (Use),Constant prices of the previous year,2021,41890.430
9744,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1966,256.657
9745,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1967,299.908
9746,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1968,349.724
9747,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1969,408.407
9748,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1970,483.490
9749,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1971,561.754
9750,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1972,642.998
9751,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1973,719.693
9752,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1974,872.115
9753,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1975,1030.599
9754,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1976,1170.571
9755,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1977,1300.658
9756,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1978,1475.712
9757,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1979,1676.424
9758,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1980,1932.555
9759,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1981,2232.092
9760,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1982,2554.455
9761,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1983,2728.196
9762,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1984,2867.768
9763,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1985,2944.480
9764,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1986,3034.323
9765,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1987,3301.655
9766,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1988,3527.622
9767,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1989,3853.842
9768,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1990,4002.605
9769,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1991,4391.437
9770,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1992,3909.051
9771,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1993,3863.700
9772,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1994,4177.011
9773,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1995,3883.467
9774,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1996,4170.781
9775,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1997,4418.500
9776,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1998,4734.402
9777,Output,72002 Scientific research and development (non-market)- (Use),Current prices,1999,5010.803
9778,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2000,5129.718
9779,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2001,5560.376
9780,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2002,5652.306
9781,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2003,5078.178
9782,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2004,5097.533
9783,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2005,5232.327
9784,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2006,5601.167
9785,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2007,5718.802
9786,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2008,3744.593
9787,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2009,3363.273
9788,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2010,3731.626
9789,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2011,3954.231
9790,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2012,3812.118
9791,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2013,3474.400
9792,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2014,3562.395
9793,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2015,3629.076
9794,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2016,3354.050
9795,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2017,3333.453
9796,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2018,3101.695
9797,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2019,3157.355
9798,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2020,3047.847
9799,Output,72002 Scientific research and development (non-market)- (Use),Current prices,2021,3085.149
9800,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1966,0.000
9801,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1967,282.243
9802,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1968,315.320
9803,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1969,377.120
9804,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1970,437.120
9805,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1971,502.843
9806,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1972,585.746
9807,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1973,647.527
9808,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1974,732.555
9809,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1975,877.225
9810,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1976,1074.104
9811,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1977,1206.210
9812,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1978,1375.607
9813,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1979,1558.368
9814,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1980,1750.331
9815,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1981,1997.174
9816,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1982,2271.636
9817,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1983,2543.162
9818,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1984,2751.250
9819,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1985,2831.171
9820,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1986,2981.623
9821,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1987,3061.004
9822,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1988,3326.087
9823,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1989,3696.686
9824,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1990,3774.477
9825,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1991,4226.276
9826,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1992,3815.498
9827,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1993,3858.454
9828,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1994,4099.243
9829,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1995,3821.027
9830,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1996,4109.052
9831,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1997,4305.551
9832,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1998,4601.503
9833,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,1999,4826.206
9834,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2000,5182.265
9835,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2001,5382.955
9836,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2002,5505.062
9837,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2003,4976.884
9838,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2004,4998.014
9839,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2005,5175.619
9840,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2006,5442.372
9841,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2007,5616.080
9842,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2008,3415.071
9843,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2009,3566.175
9844,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2010,3668.416
9845,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2011,3828.049
9846,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2012,3760.140
9847,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2013,3452.326
9848,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2014,3526.200
9849,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2015,3608.292
9850,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2016,3313.121
9851,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2017,3310.531
9852,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2018,3059.108
9853,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2019,3111.796
9854,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2020,3032.068
9855,Output,72002 Scientific research and development (non-market)- (Use),Constant prices of the previous year,2021,3063.121
9856,Output,MC Advertising and other business services- (Use),Current prices,1966,897.814
9857,Output,MC Advertising and other business services- (Use),Current prices,1967,945.931
9858,Output,MC Advertising and other business services- (Use),Current prices,1968,1066.303
9859,Output,MC Advertising and other business services- (Use),Current prices,1969,1171.016
9860,Output,MC Advertising and other business services- (Use),Current prices,1970,1364.595
9861,Output,MC Advertising and other business services- (Use),Current prices,1971,1438.262
9862,Output,MC Advertising and other business services- (Use),Current prices,1972,1612.774
9863,Output,MC Advertising and other business services- (Use),Current prices,1973,1843.025
9864,Output,MC Advertising and other business services- (Use),Current prices,1974,2106.646
9865,Output,MC Advertising and other business services- (Use),Current prices,1975,2383.203
9866,Output,MC Advertising and other business services- (Use),Current prices,1976,2936.678
9867,Output,MC Advertising and other business services- (Use),Current prices,1977,3361.635
9868,Output,MC Advertising and other business services- (Use),Current prices,1978,3864.042
9869,Output,MC Advertising and other business services- (Use),Current prices,1979,4409.556
9870,Output,MC Advertising and other business services- (Use),Current prices,1980,4795.171
9871,Output,MC Advertising and other business services- (Use),Current prices,1981,5044.328
9872,Output,MC Advertising and other business services- (Use),Current prices,1982,5865.262
9873,Output,MC Advertising and other business services- (Use),Current prices,1983,6669.150
9874,Output,MC Advertising and other business services- (Use),Current prices,1984,8341.640
9875,Output,MC Advertising and other business services- (Use),Current prices,1985,10126.341
9876,Output,MC Advertising and other business services- (Use),Current prices,1986,12080.406
9877,Output,MC Advertising and other business services- (Use),Current prices,1987,13046.524
9878,Output,MC Advertising and other business services- (Use),Current prices,1988,14290.882
9879,Output,MC Advertising and other business services- (Use),Current prices,1989,14801.965
9880,Output,MC Advertising and other business services- (Use),Current prices,1990,15558.979
9881,Output,MC Advertising and other business services- (Use),Current prices,1991,15874.375
9882,Output,MC Advertising and other business services- (Use),Current prices,1992,18336.830
9883,Output,MC Advertising and other business services- (Use),Current prices,1993,18533.932
9884,Output,MC Advertising and other business services- (Use),Current prices,1994,18566.527
9885,Output,MC Advertising and other business services- (Use),Current prices,1995,20265.111
9886,Output,MC Advertising and other business services- (Use),Current prices,1996,21890.220
9887,Output,MC Advertising and other business services- (Use),Current prices,1997,22487.568
9888,Output,MC Advertising and other business services- (Use),Current prices,1998,24870.327
9889,Output,MC Advertising and other business services- (Use),Current prices,1999,27951.332
9890,Output,MC Advertising and other business services- (Use),Current prices,2000,28787.747
9891,Output,MC Advertising and other business services- (Use),Current prices,2001,28835.692
9892,Output,MC Advertising and other business services- (Use),Current prices,2002,28632.405
9893,Output,MC Advertising and other business services- (Use),Current prices,2003,27921.527
9894,Output,MC Advertising and other business services- (Use),Current prices,2004,28270.974
9895,Output,MC Advertising and other business services- (Use),Current prices,2005,31678.806
9896,Output,MC Advertising and other business services- (Use),Current prices,2006,34704.102
9897,Output,MC Advertising and other business services- (Use),Current prices,2007,37918.055
9898,Output,MC Advertising and other business services- (Use),Current prices,2008,40051.397
9899,Output,MC Advertising and other business services- (Use),Current prices,2009,35269.980
9900,Output,MC Advertising and other business services- (Use),Current prices,2010,34436.411
9901,Output,MC Advertising and other business services- (Use),Current prices,2011,35553.197
9902,Output,MC Advertising and other business services- (Use),Current prices,2012,34696.955
9903,Output,MC Advertising and other business services- (Use),Current prices,2013,34027.262
9904,Output,MC Advertising and other business services- (Use),Current prices,2014,35061.881
9905,Output,MC Advertising and other business services- (Use),Current prices,2015,37998.333
9906,Output,MC Advertising and other business services- (Use),Current prices,2016,38472.331
9907,Output,MC Advertising and other business services- (Use),Current prices,2017,41553.652
9908,Output,MC Advertising and other business services- (Use),Current prices,2018,42437.722
9909,Output,MC Advertising and other business services- (Use),Current prices,2019,44792.226
9910,Output,MC Advertising and other business services- (Use),Current prices,2020,41997.740
9911,Output,MC Advertising and other business services- (Use),Current prices,2021,47027.240
9912,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1966,0.000
9913,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1967,835.317
9914,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1968,972.725
9915,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1969,1091.391
9916,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1970,1259.210
9917,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1971,1311.150
9918,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1972,1457.369
9919,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1973,1739.959
9920,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1974,1822.530
9921,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1975,2346.127
9922,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1976,3009.790
9923,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1977,3153.289
9924,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1978,3766.306
9925,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1979,4039.309
9926,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1980,4501.849
9927,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1981,4672.050
9928,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1982,5371.689
9929,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1983,6212.611
9930,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1984,8078.798
9931,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1985,9908.014
9932,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1986,11903.823
9933,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1987,13137.990
9934,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1988,13598.712
9935,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1989,14229.060
9936,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1990,15166.202
9937,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1991,15321.133
9938,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1992,17512.017
9939,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1993,18754.939
9940,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1994,18052.771
9941,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1995,19517.895
9942,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1996,21700.533
9943,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1997,21937.415
9944,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1998,24077.753
9945,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,1999,27687.936
9946,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2000,28480.955
9947,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2001,28002.391
9948,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2002,29412.521
9949,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2003,27876.982
9950,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2004,27884.416
9951,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2005,32473.827
9952,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2006,35414.664
9953,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2007,36751.679
9954,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2008,38461.819
9955,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2009,34417.569
9956,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2010,34065.795
9957,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2011,35480.095
9958,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2012,34654.846
9959,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2013,33960.034
9960,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2014,34898.103
9961,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2015,37993.336
9962,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2016,38391.757
9963,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2017,41185.188
9964,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2018,41816.338
9965,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2019,44139.691
9966,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2020,42012.250
9967,Output,MC Advertising and other business services- (Use),Constant prices of the previous year,2021,46451.590
9968,Output,73000 Advertising and market research- (Use),Current prices,1966,609.452
9969,Output,73000 Advertising and market research- (Use),Current prices,1967,635.363
9970,Output,73000 Advertising and market research- (Use),Current prices,1968,723.176
9971,Output,73000 Advertising and market research- (Use),Current prices,1969,788.471
9972,Output,73000 Advertising and market research- (Use),Current prices,1970,923.502
9973,Output,73000 Advertising and market research- (Use),Current prices,1971,950.360
9974,Output,73000 Advertising and market research- (Use),Current prices,1972,1087.471
9975,Output,73000 Advertising and market research- (Use),Current prices,1973,1248.519
9976,Output,73000 Advertising and market research- (Use),Current prices,1974,1403.227
9977,Output,73000 Advertising and market research- (Use),Current prices,1975,1540.786
9978,Output,73000 Advertising and market research- (Use),Current prices,1976,2066.001
9979,Output,73000 Advertising and market research- (Use),Current prices,1977,2394.233
9980,Output,73000 Advertising and market research- (Use),Current prices,1978,2758.918
9981,Output,73000 Advertising and market research- (Use),Current prices,1979,3127.341
9982,Output,73000 Advertising and market research- (Use),Current prices,1980,3362.633
9983,Output,73000 Advertising and market research- (Use),Current prices,1981,3473.391
9984,Output,73000 Advertising and market research- (Use),Current prices,1982,4011.013
9985,Output,73000 Advertising and market research- (Use),Current prices,1983,4603.058
9986,Output,73000 Advertising and market research- (Use),Current prices,1984,5852.561
9987,Output,73000 Advertising and market research- (Use),Current prices,1985,6949.202
9988,Output,73000 Advertising and market research- (Use),Current prices,1986,8433.112
9989,Output,73000 Advertising and market research- (Use),Current prices,1987,9027.969
9990,Output,73000 Advertising and market research- (Use),Current prices,1988,9911.790
9991,Output,73000 Advertising and market research- (Use),Current prices,1989,10477.278
9992,Output,73000 Advertising and market research- (Use),Current prices,1990,11247.413
9993,Output,73000 Advertising and market research- (Use),Current prices,1991,11490.472
9994,Output,73000 Advertising and market research- (Use),Current prices,1992,12665.048
9995,Output,73000 Advertising and market research- (Use),Current prices,1993,13158.695
9996,Output,73000 Advertising and market research- (Use),Current prices,1994,12621.879
9997,Output,73000 Advertising and market research- (Use),Current prices,1995,13585.405
9998,Output,73000 Advertising and market research- (Use),Current prices,1996,15226.999
9999,Output,73000 Advertising and market research- (Use),Current prices,1997,15457.909
10000,Output,73000 Advertising and market research- (Use),Current prices,1998,17591.020
10001,Output,73000 Advertising and market research- (Use),Current prices,1999,19634.381
10002,Output,73000 Advertising and market research- (Use),Current prices,2000,19697.519
10003,Output,73000 Advertising and market research- (Use),Current prices,2001,19311.008
10004,Output,73000 Advertising and market research- (Use),Current prices,2002,18495.949
10005,Output,73000 Advertising and market research- (Use),Current prices,2003,17388.129
10006,Output,73000 Advertising and market research- (Use),Current prices,2004,17292.664
10007,Output,73000 Advertising and market research- (Use),Current prices,2005,19901.458
10008,Output,73000 Advertising and market research- (Use),Current prices,2006,20767.190
10009,Output,73000 Advertising and market research- (Use),Current prices,2007,23791.520
10010,Output,73000 Advertising and market research- (Use),Current prices,2008,25055.600
10011,Output,73000 Advertising and market research- (Use),Current prices,2009,20787.333
10012,Output,73000 Advertising and market research- (Use),Current prices,2010,19986.541
10013,Output,73000 Advertising and market research- (Use),Current prices,2011,20129.348
10014,Output,73000 Advertising and market research- (Use),Current prices,2012,18972.302
10015,Output,73000 Advertising and market research- (Use),Current prices,2013,17407.078
10016,Output,73000 Advertising and market research- (Use),Current prices,2014,17887.293
10017,Output,73000 Advertising and market research- (Use),Current prices,2015,18407.161
10018,Output,73000 Advertising and market research- (Use),Current prices,2016,17854.249
10019,Output,73000 Advertising and market research- (Use),Current prices,2017,18461.040
10020,Output,73000 Advertising and market research- (Use),Current prices,2018,18744.301
10021,Output,73000 Advertising and market research- (Use),Current prices,2019,19626.782
10022,Output,73000 Advertising and market research- (Use),Current prices,2020,18056.210
10023,Output,73000 Advertising and market research- (Use),Current prices,2021,20236.300
10024,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1966,0.000
10025,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1967,533.641
10026,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1968,655.264
10027,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1969,709.494
10028,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1970,842.111
10029,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1971,870.494
10030,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1972,971.523
10031,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1973,1074.156
10032,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1974,1242.518
10033,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1975,1445.203
10034,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1976,1900.826
10035,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1977,2234.553
10036,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1978,2554.309
10037,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1979,2853.855
10038,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1980,3077.438
10039,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1981,3168.205
10040,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1982,3612.308
10041,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1983,4194.732
10042,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1984,5547.236
10043,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1985,6608.779
10044,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1986,8104.241
10045,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1987,8573.785
10046,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1988,9395.850
10047,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1989,10002.567
10048,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1990,10849.291
10049,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1991,11122.953
10050,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1992,12051.039
10051,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1993,13468.168
10052,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1994,12316.368
10053,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1995,13058.662
10054,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1996,15278.708
10055,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1997,15146.197
10056,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1998,17074.062
10057,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,1999,19744.089
10058,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2000,19685.708
10059,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2001,18735.945
10060,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2002,19776.802
10061,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2003,17592.007
10062,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2004,17197.180
10063,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2005,21013.906
10064,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2006,21923.957
10065,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2007,23240.522
10066,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2008,24155.025
10067,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2009,20406.662
10068,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2010,19921.442
10069,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2011,20259.991
10070,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2012,19131.717
10071,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2013,17395.554
10072,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2014,18057.637
10073,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2015,18619.703
10074,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2016,17919.313
10075,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2017,18480.847
10076,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2018,18687.883
10077,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2019,19476.355
10078,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2020,18198.460
10079,Output,73000 Advertising and market research- (Use),Constant prices of the previous year,2021,20153.990
10080,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1966,288.363
10081,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1967,310.569
10082,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1968,343.127
10083,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1969,382.545
10084,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1970,441.093
10085,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1971,487.902
10086,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1972,525.304
10087,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1973,594.506
10088,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1974,703.419
10089,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1975,842.417
10090,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1976,870.677
10091,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1977,967.403
