,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
19701,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2011,0.0
19702,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2012,0.0
19703,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2013,0.0
19704,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2014,0.0
19705,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2015,0.0
19706,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2016,0.0
19707,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2017,0.0
19708,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2018,0.0
19709,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2019,0.0
19710,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2020,0.0
19711,Compensation of Employees,Total Government Consumption-(Use),Constant prices of the previous year,2021,0.0
19712,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1966,0.0
19713,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1967,0.0
19714,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1968,0.0
19715,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1969,0.0
19716,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1970,0.0
19717,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1971,0.0
19718,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1972,0.0
19719,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1973,0.0
19720,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1974,0.0
19721,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1975,0.0
19722,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1976,0.0
19723,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1977,0.0
19724,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1978,0.0
19725,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1979,0.0
19726,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1980,0.0
19727,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1981,0.0
19728,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1982,0.0
19729,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1983,0.0
19730,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1984,0.0
19731,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1985,0.0
19732,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1986,0.0
19733,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1987,0.0
19734,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1988,0.0
19735,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1989,0.0
19736,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1990,0.0
19737,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1991,0.0
19738,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1992,0.0
19739,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1993,0.0
19740,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1994,0.0
19741,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1995,0.0
19742,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1996,0.0
19743,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1997,0.0
19744,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1998,0.0
19745,Compensation of Employees,Individual Government Consumption-(Use),Current prices,1999,0.0
19746,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2000,0.0
19747,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2001,0.0
19748,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2002,0.0
19749,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2003,0.0
19750,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2004,0.0
19751,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2005,0.0
19752,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2006,0.0
19753,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2007,0.0
19754,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2008,0.0
19755,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2009,0.0
19756,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2010,0.0
19757,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2011,0.0
19758,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2012,0.0
19759,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2013,0.0
19760,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2014,0.0
19761,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2015,0.0
19762,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2016,0.0
19763,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2017,0.0
19764,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2018,0.0
19765,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2019,0.0
19766,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2020,0.0
19767,Compensation of Employees,Individual Government Consumption-(Use),Current prices,2021,0.0
19768,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1966,0.0
19769,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1967,0.0
19770,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1968,0.0
19771,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1969,0.0
19772,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1970,0.0
19773,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1971,0.0
19774,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1972,0.0
19775,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1973,0.0
19776,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1974,0.0
19777,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1975,0.0
19778,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1976,0.0
19779,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1977,0.0
19780,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1978,0.0
19781,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1979,0.0
19782,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1980,0.0
19783,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1981,0.0
19784,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1982,0.0
19785,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1983,0.0
19786,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1984,0.0
19787,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1985,0.0
19788,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1986,0.0
19789,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1987,0.0
19790,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1988,0.0
19791,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1989,0.0
19792,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1990,0.0
19793,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1991,0.0
19794,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1992,0.0
19795,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1993,0.0
19796,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1994,0.0
19797,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1995,0.0
19798,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1996,0.0
19799,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1997,0.0
19800,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1998,0.0
19801,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,1999,0.0
19802,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2000,0.0
19803,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2001,0.0
19804,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2002,0.0
19805,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2003,0.0
19806,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2004,0.0
19807,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2005,0.0
19808,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2006,0.0
19809,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2007,0.0
19810,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2008,0.0
19811,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2009,0.0
19812,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2010,0.0
19813,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2011,0.0
19814,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2012,0.0
19815,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2013,0.0
19816,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2014,0.0
19817,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2015,0.0
19818,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2016,0.0
19819,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2017,0.0
19820,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2018,0.0
19821,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2019,0.0
19822,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2020,0.0
19823,Compensation of Employees,Individual Government Consumption-(Use),Constant prices of the previous year,2021,0.0
19824,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1966,0.0
19825,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1967,0.0
19826,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1968,0.0
19827,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1969,0.0
19828,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1970,0.0
19829,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1971,0.0
19830,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1972,0.0
19831,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1973,0.0
19832,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1974,0.0
19833,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1975,0.0
19834,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1976,0.0
19835,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1977,0.0
19836,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1978,0.0
19837,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1979,0.0
19838,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1980,0.0
19839,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1981,0.0
19840,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1982,0.0
19841,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1983,0.0
19842,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1984,0.0
19843,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1985,0.0
19844,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1986,0.0
19845,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1987,0.0
19846,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1988,0.0
19847,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1989,0.0
19848,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1990,0.0
19849,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1991,0.0
19850,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1992,0.0
19851,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1993,0.0
19852,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1994,0.0
19853,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1995,0.0
19854,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1996,0.0
19855,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1997,0.0
19856,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1998,0.0
19857,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,1999,0.0
19858,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2000,0.0
19859,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2001,0.0
19860,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2002,0.0
19861,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2003,0.0
19862,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2004,0.0
19863,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2005,0.0
19864,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2006,0.0
19865,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2007,0.0
19866,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2008,0.0
19867,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2009,0.0
19868,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2010,0.0
19869,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2011,0.0
19870,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2012,0.0
19871,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2013,0.0
19872,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2014,0.0
19873,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2015,0.0
19874,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2016,0.0
19875,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2017,0.0
19876,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2018,0.0
19877,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2019,0.0
19878,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2020,0.0
19879,Compensation of Employees,Market Individual Government Consumption-(Use),Current prices,2021,0.0
19880,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1966,0.0
19881,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1967,0.0
19882,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1968,0.0
19883,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1969,0.0
19884,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1970,0.0
19885,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1971,0.0
19886,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1972,0.0
19887,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1973,0.0
19888,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1974,0.0
19889,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1975,0.0
19890,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1976,0.0
19891,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1977,0.0
19892,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1978,0.0
19893,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1979,0.0
19894,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1980,0.0
19895,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1981,0.0
19896,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1982,0.0
19897,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1983,0.0
19898,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1984,0.0
19899,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1985,0.0
19900,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1986,0.0
19901,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1987,0.0
19902,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1988,0.0
19903,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1989,0.0
19904,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1990,0.0
19905,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1991,0.0
19906,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1992,0.0
19907,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1993,0.0
19908,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1994,0.0
19909,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1995,0.0
19910,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1996,0.0
19911,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1997,0.0
19912,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1998,0.0
19913,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,1999,0.0
19914,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2000,0.0
19915,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2001,0.0
19916,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2002,0.0
19917,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2003,0.0
19918,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2004,0.0
19919,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2005,0.0
19920,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2006,0.0
19921,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2007,0.0
19922,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2008,0.0
19923,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2009,0.0
19924,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2010,0.0
19925,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2011,0.0
19926,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2012,0.0
19927,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2013,0.0
19928,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2014,0.0
19929,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2015,0.0
19930,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2016,0.0
19931,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2017,0.0
19932,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2018,0.0
19933,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2019,0.0
19934,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2020,0.0
19935,Compensation of Employees,Market Individual Government Consumption-(Use),Constant prices of the previous year,2021,0.0
19936,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1966,0.0
19937,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1967,0.0
19938,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1968,0.0
19939,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1969,0.0
19940,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1970,0.0
19941,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1971,0.0
19942,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1972,0.0
19943,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1973,0.0
19944,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1974,0.0
19945,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1975,0.0
19946,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1976,0.0
19947,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1977,0.0
19948,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1978,0.0
19949,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1979,0.0
19950,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1980,0.0
19951,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1981,0.0
19952,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1982,0.0
19953,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1983,0.0
19954,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1984,0.0
19955,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1985,0.0
19956,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1986,0.0
19957,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1987,0.0
19958,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1988,0.0
19959,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1989,0.0
19960,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1990,0.0
19961,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1991,0.0
19962,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1992,0.0
19963,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1993,0.0
19964,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1994,0.0
19965,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1995,0.0
19966,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1996,0.0
19967,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1997,0.0
19968,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1998,0.0
19969,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,1999,0.0
19970,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2000,0.0
19971,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2001,0.0
19972,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2002,0.0
19973,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2003,0.0
19974,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2004,0.0
19975,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2005,0.0
19976,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2006,0.0
19977,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2007,0.0
19978,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2008,0.0
19979,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2009,0.0
19980,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2010,0.0
19981,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2011,0.0
19982,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2012,0.0
19983,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2013,0.0
19984,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2014,0.0
19985,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2015,0.0
19986,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2016,0.0
19987,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2017,0.0
19988,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2018,0.0
19989,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2019,0.0
19990,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2020,0.0
19991,Compensation of Employees,Non-market Individual Government Consumption-(Use),Current prices,2021,0.0
19992,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1966,0.0
19993,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1967,0.0
19994,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1968,0.0
19995,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1969,0.0
19996,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1970,0.0
19997,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1971,0.0
19998,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1972,0.0
19999,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1973,0.0
20000,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1974,0.0
20001,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1975,0.0
20002,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1976,0.0
20003,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1977,0.0
20004,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1978,0.0
20005,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1979,0.0
20006,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1980,0.0
20007,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1981,0.0
20008,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1982,0.0
20009,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1983,0.0
20010,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1984,0.0
20011,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1985,0.0
20012,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1986,0.0
20013,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1987,0.0
20014,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1988,0.0
20015,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1989,0.0
20016,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1990,0.0
20017,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1991,0.0
20018,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1992,0.0
20019,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1993,0.0
20020,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1994,0.0
20021,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1995,0.0
20022,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1996,0.0
20023,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1997,0.0
20024,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1998,0.0
20025,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,1999,0.0
20026,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2000,0.0
20027,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2001,0.0
